date,confirmed,recovered,deaths,increase_rate,active_cases,daily_new_confirmed,daily_new_recovered,daily_new_deaths,year,month,month_name,week,day_of_week,days_since_start
2021-04-06,132901342,75216285,2967002,0.4585147902050929,54718055,606591.0,369996.0,12440.0,2021,4,Apr,14,Tuesday,440
2021-04-07,133565619,75699590,2982385,0.4998271575015398,54883644,664277.0,483305.0,15383.0,2021,4,Apr,14,Wednesday,441
2021-04-08,134401976,76094849,2996720,0.6261768606784954,55310407,836357.0,395259.0,14335.0,2021,4,Apr,14,Thursday,442
2021-04-09,135149458,76548562,3011092,0.5561540255926,55589804,747482.0,453713.0,14372.0,2021,4,Apr,14,Friday,443
2021-04-10,135820843,76933556,3024124,0.4967722475069046,55863163,671385.0,384994.0,13032.0,2021,4,Apr,14,Saturday,444
2021-04-11,136529367,77464028,3033212,0.5216607292004513,56032127,708524.0,530472.0,9088.0,2021,4,Apr,14,Sunday,445
2021-04-12,137142099,77858760,3043098,0.4487913578329268,56240241,612732.0,394732.0,9886.0,2021,4,Apr,15,Monday,446
2021-04-13,137906430,78345222,3056919,0.5573277684775702,56504289,764331.0,486462.0,13821.0,2021,4,Apr,15,Tuesday,447
2021-04-14,138719032,78792112,3071018,0.589241560382645,56855902,812602.0,446890.0,14099.0,2021,4,Apr,15,Wednesday,448
2021-04-15,139539495,79236514,3084676,0.5914566935559354,57218305,820463.0,444402.0,13658.0,2021,4,Apr,15,Thursday,449
2021-04-16,140399677,79740631,3098064,0.6164433947535786,57560982,860182.0,504117.0,13388.0,2021,4,Apr,15,Friday,450
2021-04-17,141193459,80259167,3110669,0.5653730955520645,57823623,793782.0,518536.0,12605.0,2021,4,Apr,15,Saturday,451
2021-04-18,141893297,80839358,3119780,0.4956589384215029,57934159,699838.0,580191.0,9111.0,2021,4,Apr,15,Sunday,452
2021-04-19,142583039,81374733,3130880,0.4860990720372083,58077426,689742.0,535375.0,11100.0,2021,4,Apr,16,Monday,453
2021-04-20,143422747,81979570,3145202,0.5889255874255843,58297975,839708.0,604837.0,14322.0,2021,4,Apr,16,Tuesday,454
2021-04-21,144311955,82491870,3159936,0.6199909139935801,58660149,889208.0,512300.0,14734.0,2021,4,Apr,16,Wednesday,455
2021-04-22,145211836,83128166,3173812,0.623566495235963,58909858,899881.0,636296.0,13876.0,2021,4,Apr,16,Thursday,456
2021-04-23,146119369,83767998,3189079,0.6249717826031757,59162292,907533.0,639832.0,15267.0,2021,4,Apr,16,Friday,457
2021-04-24,146943967,84344289,3202201,0.5643317553609201,59397477,824598.0,576291.0,13122.0,2021,4,Apr,16,Saturday,458
2021-04-25,147672696,84878103,3212951,0.4959230480010111,59581642,728729.0,533814.0,10750.0,2021,4,Apr,16,Sunday,459
2021-04-26,148360462,85565469,3224541,0.4657367398506762,59570452,687766.0,687366.0,11590.0,2021,4,Apr,17,Monday,460
2021-04-27,149199958,86246373,3239557,0.5658488715140292,59714028,839496.0,680904.0,15016.0,2021,4,Apr,17,Tuesday,461
2021-04-28,150098583,86843038,3255535,0.6022957459545665,60000010,898625.0,596665.0,15978.0,2021,4,Apr,17,Wednesday,462
2021-04-29,150993610,87550354,3271268,0.5962927711316236,60171988,895027.0,707316.0,15733.0,2021,4,Apr,17,Thursday,463
2021-04-30,151885385,88236950,3285680,0.5906044633279514,60362755,891775.0,686596.0,14412.0,2021,4,Apr,17,Friday,464
2021-05-01,152680343,88919400,3298710,0.5233933468977282,60462233,794958.0,682450.0,13030.0,2021,5,May,17,Saturday,465
2021-05-02,153367519,89612414,3309013,0.4500749647909816,60446092,687176.0,693014.0,10303.0,2021,5,May,17,Sunday,466
2021-05-03,154056690,90255903,3320659,0.4493591632006514,60480128,689171.0,643489.0,11646.0,2021,5,May,18,Monday,467
2021-05-04,154842345,90912803,3334777,0.5099778529578949,60594765,785655.0,656900.0,14118.0,2021,5,May,18,Tuesday,468
